fecha,intensidad_3820,intensidad_6642,intensidad_6676,intensidad_6782,ocupacion_3820,ocupacion_6642,ocupacion_6676,ocupacion_6782,vmed_3820,vmed_6642,vmed_6676,vmed_6782
2025-11-02 18:00:00,4949.632115626107,5294.7534626807455,3693.843767946164,2802.4711587256925,11.038177570264114,13.624347305936288,9.767055207877169,5.7583449449467645,80.20050016100046,92.69484114467328,80.90526312134405,98.25431728702824
2025-11-02 19:00:00,4924.2893207919205,5495.133208965584,3644.2354193376004,3012.211482240835,10.772660078358118,13.83762225237375,9.623275600065671,6.317739026907755,80.68849055405738,90.07016749643809,80.828540948822,98.11662545884059
2025-11-02 20:00:00,4781.8463586451035,5429.279434780175,3482.7669657780807,2895.9040269815573,9.999869256877597,13.713039868452622,9.073560963553806,6.280160906424501,81.58942283490367,88.63545369732107,81.51458239175534,97.59269252608041
2025-11-02 21:00:00,4336.442762392818,4867.874967261794,3132.225318854322,2364.5733383220263,8.068049871509096,11.729041342715874,8.104162422500018,5.423653496810694,83.60151741117703,90.46543849865553,82.55916021653364,97.42222842450909
2025-11-02 22:00:00,3697.9938135606267,4103.466971618668,2628.521568498884,1937.5374478228644,5.915244477779265,9.141236404686358,6.671422733995211,4.41816107353252,85.95772035844197,93.64596854336992,84.16249383699326,97.87299635109811
2025-11-02 23:00:00,3076.838066969146,3308.408715205717,2099.198613843876,1672.5009998998398,3.593261637808681,7.191873230909476,5.490200524779807,3.8243252695207754,88.70263786259218,96.65777375518239,85.33630797833193,98.36095360428011
2025-11-03 00:00:00,2647.907696408379,2855.7069160760025,1801.6657725969762,1337.1147060576427,1.7521630778122697,5.289198519615855,4.569395670656612,2.870431942136373,91.23339700180452,100.92361486309028,86.69898954365925,100.13849006834414
2025-11-03 01:00:00,2353.4288912273373,2799.2888618146203,1601.5001608653706,1176.0092444797326,0.7824736953349603,4.4348347494122,3.721154954789645,2.2676154993542035,92.50302533707823,102.45803898680826,88.04752720989383,101.27965913218657
2025-11-03 02:00:00,2105.831147125858,2645.5296441913156,1366.2301140524564,992.6533879810343,0.25371224595891895,4.429631743024738,3.120121124851679,2.0639614036632183,92.24718482036072,100.0273845343497,88.49100488742747,99.27513586290681
2025-11-03 03:00:00,1761.0846206900578,2375.081886469567,1035.0921033815957,644.7156141168773,-1.0332430867226643,3.4903484058377012,2.132534650547992,1.5990873389478053,92.55096767138326,98.11730506157261,89.43265247080329,96.9707841103221
2025-11-03 04:00:00,1433.1405511409453,2138.2958585835113,695.8008152337313,442.5081788387197,-1.8322078426443147,2.7102817536697694,1.1628989146956354,1.1227705421228935,92.60602434042372,96.74514558254576,90.34596352766893,96.72865507142204
2025-11-03 05:00:00,1519.5738919438315,2073.647690320919,763.2321070048986,389.79197109234394,-1.312165469743661,3.0950042134404323,1.402624878023952,0.9584814528879064,92.30594815427727,96.66609241864629,90.0690340740178,97.5293391919036
2025-11-03 06:00:00,2199.739641859473,2768.087569270014,1510.7971579025818,736.6212820332548,0.7393336317352723,4.436306530028473,3.045553194336693,1.490176288901836,90.62467975375739,97.72905804475407,88.78794215563265,97.69176212030737
2025-11-03 07:00:00,3095.2595681965845,3995.1453199274342,2467.4416273515926,1697.6745557180334,4.277821404255972,8.058026546937114,5.7594195565469235,3.680924707510627,86.50470361266527,94.33296571384139,85.5119522857197,95.81081223861531
2025-11-03 08:00:00,3636.5118004405863,4655.989890849585,2936.4356932657265,2440.808433526179,6.6533137023519515,11.655359202931962,7.898630804538874,5.991473242519676,83.81783519442412,89.43365573641242,81.95562017993926,93.46800664999245
2025-11-03 09:00:00,3904.2363234595955,4822.184888913411,3163.98400931636,2517.0932394921037,7.31819616697676,12.190155035754897,8.526876122153928,6.43834543803011,83.76832820523262,90.47058544634076,81.23715566137872,93.36831674421302
2025-11-03 10:00:00,4252.383406891879,5070.190569385458,3540.747819425755,2666.5812237865193,7.888534295676232,11.935872223324516,8.772981359737793,6.194413221098781,84.93500187889225,94.37087914265385,82.14744524484746,95.46915477964879
2025-11-03 11:00:00,4754.349269122709,5343.338637276133,4033.0308136630106,2987.2300034971904,8.977460500142474,12.91012397022305,9.817604933883905,6.274777354370214,85.4319028567217,96.63643023301886,81.64903006542023,97.14699501048827
2025-11-03 12:00:00,5168.025565277241,5671.182405409109,4408.259185580447,3253.1834706075424,10.00289244749098,14.159173621705884,10.912184752919613,6.39854494945458,84.92726563304348,97.51306629947432,80.49889193069846,98.32438889753834
2025-11-03 13:00:00,5403.872993430944,6035.501779646285,4593.706162212815,3681.747470085774,12.096786061660103,16.037910434694048,11.884483529351028,6.936763310839513,80.69521549639101,95.46297749737504,78.63992947030489,98.48857284912896
2025-11-03 14:00:00,5422.134292696937,5989.018693684566,4541.762589317878,3833.0104206574238,13.773751622161981,17.030918424912592,12.372882059126336,7.396359669194563,76.23717529064989,93.35268023398498,77.19809696181348,97.69162448764258
2025-11-03 15:00:00,5239.22246168435,5618.56455009593,4302.251424872413,3305.9179395175097,12.902082467399552,15.005913805279725,11.195257694102375,6.4045358170004905,76.68152185561264,96.02768618536412,79.26087001248145,98.49900851312981
2025-11-03 16:00:00,5038.194674860845,5407.466252688378,4068.4194868620907,2902.081228957065,11.325092626002357,13.339876889679289,9.664481025699871,5.1227147057602505,79.51772650323521,97.63978854864584,82.018065665117,100.20743900723326
2025-11-03 17:00:00,4945.7475839168255,5225.854175815323,3951.780017659695,2946.3373056114515,12.044623963777184,14.225831990745782,9.939791447780964,5.1283464917730495,77.25509393355797,93.33359756794053,80.60197584850864,99.59701316326742
2025-11-03 18:00:00,4907.404690883127,5139.459369368143,3919.477932559086,3068.4053510738795,13.250094517258667,15.10316409424666,10.89275767838048,5.87727167542599,73.7154613649526,88.8960783322943,77.92416885294486,98.0345928858748
2025-11-03 19:00:00,4829.770052624754,5260.076261514163,3831.920174312515,3194.7970792829215,12.964628366057966,14.958159582313591,10.753167874032677,6.353277756707579,73.71897579284263,87.2438825443836,77.79995121744422,97.47249613213997
2025-11-03 20:00:00,4648.5377869138665,5153.285786302296,3635.3758531308195,3013.4363898973247,11.422473822098768,14.130499373679864,9.891128783684213,6.114550955961894,76.12218316170848,87.29548639913268,79.14383610585907,96.93360850452055
2025-11-03 21:00:00,4231.794747327944,4636.8672240301,3259.476070073745,2452.450722883211,8.707187021484891,11.839585440864639,8.480349097400897,5.088955678729118,80.04787007293086,89.78668009116775,81.17630924059735,96.91247255207985
2025-11-03 22:00:00,3655.521107406745,3962.397295030216,2745.7655650349343,1969.5294043256106,5.953899197532468,9.212617671400515,6.749031921971048,3.990585515731083,83.74930382210887,93.08460416854417,83.49258900234386,97.47167793707733
2025-11-03 23:00:00,3104.8644616405754,3279.23456119412,2244.356566210808,1630.7059339844902,3.4050138255037528,7.160923261497445,5.282866286939137,3.148328617552547,87.16054611240679,96.31213106738697,85.39653492023211,98.20215069532425
2025-11-04 00:00:00,2704.4697899142857,2856.8802444088315,1928.2750952229565,1269.724608477758,1.4087879084695194,5.304034577873466,4.1350581350388484,2.183079778517626,89.91100933174945,100.06428482924588,87.19006091636437,99.70312587479502
2025-11-04 01:00:00,2430.394123693299,2752.018505771766,1710.8882927519442,1071.8614864305068,0.32182374046734497,4.463668293605528,3.256698652624613,1.6664157322529842,91.35114763267461,101.27459047059969,88.51406258838934,100.40146411706938
2025-11-04 02:00:00,2215.580747874352,2628.7393998547172,1495.4813107296784,907.1895678426636,-0.24893572153646004,4.449112023768509,2.7258460051528806,1.6162637854561672,91.3860244258831,99.36120554081248,88.89495695921855,98.44801472293011
2025-11-04 03:00:00,1966.1010329781016,2468.2291811533787,1253.6429395255254,666.0826813507294,-1.063861106168087,3.947425105822489,2.0867981271216496,1.4228155832184353,91.34698064617076,97.61813035099996,89.43407335097858,96.16232407743436
2025-11-04 04:00:00,1754.9290777964684,2345.9898856515088,1042.8864332201756,547.3697734219973,-1.3567390216371695,3.6684548313289422,1.5515929407867017,1.1974305619422916,91.14358511552024,96.35417390274505,89.93167060804653,95.71162754650501
2025-11-04 05:00:00,1875.3422382667675,2370.555782495687,1163.3377507403102,540.7168408066218,-0.6973198591317225,4.222250910635945,1.9513676830953037,1.1503479296176706,91.04290990168018,96.38734335563879,89.6343266744781,96.44183177357615
2025-11-04 06:00:00,2484.271833671535,3012.0652559608,1841.7314772908587,866.3325874854559,1.2104249491321022,5.639120001915462,3.522250580641323,1.6500025894009613,89.9159253133086,97.23432901480108,88.49096414836336,96.9824775708839
2025-11-04 07:00:00,3298.798310004675,4106.556629109219,2719.9241018457087,1709.2950326789398,4.4258918755407395,8.92305616426674,5.997166007061496,3.4155948785761865,86.61447790260038,94.47451859331014,85.70396487350357,96.05692222825395
2025-11-04 08:00:00,3860.8737970906104,4780.801201730525,3242.2731403722746,2400.750870259401,6.923279905995968,12.209793374520068,8.088416982813056,5.305784549956837,83.93922862683205,90.35150899594302,82.57367116295613,94.4291621362122
2025-11-04 09:00:00,4165.252295813535,5002.825273705623,3518.2093601999136,2554.6999266219473,7.962219244601823,13.034781135180197,8.883902712284458,5.776512156294107,83.30740101682248,90.79493797500238,81.69084447506431,94.4870334468009
2025-11-04 10:00:00,4480.034427634831,5206.226910824888,3855.024917268357,2719.0257851465203,8.84374825886928,13.081995449661997,9.276180906177956,5.627840656349121,83.39843468117549,93.54880693173992,82.03348585541046,96.2989004726383
2025-11-04 11:00:00,4894.236484384399,5406.831231202541,4271.7647036919925,3008.0399176746796,10.149846451677535,13.985189874632145,10.289884412356736,5.749621139043366,82.79984766209412,94.99949265998701,81.22582292396348,97.77514070376185
2025-11-04 12:00:00,5252.758160135735,5663.639388642652,4614.724203609472,3293.5684119906455,11.592191894158551,15.176831865402763,11.446848048218545,6.002335458895114,81.01425662387457,95.1669910978718,79.68782194976092,98.65832905600087
2025-11-04 13:00:00,5458.2616295027865,5941.140727081398,4788.832052741745,3720.1975798532853,13.830286970557301,16.912305288277015,12.539924586713681,6.699501325440082,76.2535175556545,92.70928541209446,77.42266925187904,98.39150192705426
2025-11-04 14:00:00,5465.836704453624,5884.8047791532335,4737.330158196396,3920.1916614019206,15.643080051512937,17.974376986774327,13.207501283497692,7.408920494927992,71.3251075478697,90.00809815462314,75.45432018336983,97.15662651067389
2025-11-04 15:00:00,5305.110248353835,5589.086947729665,4530.125214192131,3592.3176160125886,15.357353326058256,16.66891604583013,12.521022489872564,6.937176090732361,70.50088936652362,91.26970622425682,76.36404761098909,97.25025779964115
2025-11-04 16:00:00,5119.214846227735,5385.916502436544,4320.873710788409,3292.488641663828,14.390044551819669,15.381578766092327,11.411736912701079,6.039999041382269,71.76735414924906,92.2571089038658,78.17984437295226,98.20004281292826
2025-11-04 17:00:00,4995.476984356337,5175.273853985533,4174.181985437671,3273.342384450155,14.649146146144133,15.840857532223772,11.491027287429953,5.985690765786692,70.38835618509214,89.07788095025914,77.19615058230514,97.56135434993708
2025-11-04 18:00:00,4898.006160815714,5033.6727284091385,4068.8875016451316,3309.8997090057314,15.091298666004633,16.24157620785516,12.013908370374224,6.4243833949888,68.35509333043613,85.87146020837248,75.34678211666095,96.34781923024337
2025-11-04 19:00:00,4774.452518220868,5061.719961711549,3930.4416671377585,3340.7071751440913,14.41561248537062,15.74053445629414,11.660131505154157,6.594591711067379,68.96515522279013,85.1347336475038,75.6029741785634,95.98253014050496
2025-11-04 20:00:00,4572.963030016816,4923.598790307271,3709.336995459707,3113.3201328795403,12.461234316337555,14.49634937125386,10.556842268447117,6.1271209144561976,72.21598970252168,86.19277616918946,77.4650344978655,95.82613818839819
2025-11-04 21:00:00,4189.796849875384,4464.767344434762,3338.8738899355353,2561.440563345303,9.442795989906516,12.095518695045719,8.903122854759605,5.004121411965616,77.04225679870062,89.11368619537427,80.1276789199236,96.15124142070249
2025-11-04 22:00:00,3671.7055723151575,3865.1611553122166,2845.6071296226232,2057.896882616883,6.430189767209919,9.523371856793755,7.031666439220096,3.8571902609617172,81.5333622278695,92.39674143416941,82.88418363534981,96.93397185831401
2025-11-04 23:00:00,3176.1767757917587,3260.823423850442,2374.099943520375,1685.2081574413892,3.822439925277989,7.507114742571131,5.47425766349118,2.9520785760650594,85.26072892435757,95.44737170096471,85.09378023648546,97.85469209489575
2025-11-05 00:00:00,2808.852377470149,2875.331715109481,2062.3107028224704,1336.8282031414274,1.8225870240642732,5.781562218354248,4.282511855221333,2.059200527961295,88.10056867987868,98.65459321077387,87.00014713473195,99.2761437979236
2025-11-05 01:00:00,2560.313876134887,2754.687206618364,1850.930159789339,1132.9657594430078,0.6750324866226955,4.963938980212038,3.4222790857548073,1.5796420522936003,89.70978767931244,99.74181206418477,88.34214992354651,99.94262882657043
2025-11-05 02:00:00,2376.070024352624,2653.323229908811,1660.7264719989575,975.4379076855632,0.039250184365632323,4.901294181389993,2.9239970680519836,1.520368861359032,90.104318942205,98.33888264096292,88.81591368704278,98.44410597797729
